LMK_KEY,ADDRESS1,ADDRESS2,ADDRESS3,POSTCODE,BUILDING_REFERENCE_NUMBER,ASSET_RATING,ASSET_RATING_BAND,PROPERTY_TYPE,INSPECTION_DATE,LOCAL_AUTHORITY,CONSTITUENCY,COUNTY,LODGEMENT_DATE,TRANSACTION_TYPE,NEW_BUILD_BENCHMARK,EXISTING_STOCK_BENCHMARK,BUILDING_LEVEL,MAIN_HEATING_FUEL,OTHER_FUEL_DESC,SPECIAL_ENERGY_USES,RENEWABLE_SOURCES,FLOOR_AREA,STANDARD_EMISSIONS,TARGET_EMISSIONS,TYPICAL_EMISSIONS,BUILDING_EMISSIONS,AIRCON_PRESENT,AIRCON_KW_RATING,ESTIMATED_AIRCON_KW_RATING,AC_INSPECTION_COMMISSIONED,BUILDING_ENVIRONMENT,ADDRESS,LOCAL_AUTHORITY_LABEL,CONSTITUENCY_LABEL,POSTTOWN,LODGEMENT_DATETIME,PRIMARY_ENERGY_VALUE,UPRN,UPRN_SOURCE
155463570842020061614481230400960,,5 St. Cross Street,,EC1N 8UB,881817430000,92,D,B1 Offices and Workshop businesses,2020-06-10,E09000007,E14000750,Greater London Authority,2020-06-16,Mandatory issue (Property to let).,24,71,3,Grid Supplied Electricity,,,,571,31.89,15.34,44.97,58.73,Yes,,2,5,Heating and Natural Ventilation,5 St. Cross Street,Camden,Holborn and St Pancras,LONDON,2020-06-16 14:48:12,347.39,,
155384576012020061201323000002492,,31a Great Sutton Street,,EC1V 0NA,422160890000,78,D,B1 Offices and Workshop businesses,2020-06-03,E09000019,E14000764,Greater London Authority,2020-06-12,Mandatory issue (Non-marketed sale).,28,81,3,Grid Supplied Electricity,,,,309,34.1,18.93,55.47,53.1,Yes,,3,5,Air Conditioning,31a Great Sutton Street,Islington,Islington South and Finsbury,LONDON,2020-06-12 01:32:30,314.12,10023219170,Address Matched
110773781012020061200094607002263,,37 Rosebery Avenue,,EC1R 4SH,239417660000,151,G,A1/A2 Retail and Financial/Professional services,2020-06-08,E09000019,E14000764,Greater London Authority,2020-06-12,Mandatory issue (Marketed sale).,44,128,3,Grid Supplied Electricity,,,,26,29.17,25.51,74.76,87.92,No,,,4,Heating and Natural Ventilation,37 Rosebery Avenue,Islington,Islington South and Finsbury,LONDON,2020-06-12 00:09:46,520.06,5300079715,Address Matched
155195650242020061217435749419290,LEVEL 4,Cutlers Court,115 Houndsditch,EC3A 7BR,121615440001,117,E,B1 Offices and Workshop businesses,2019-11-21,E09000001,E14000639,Greater London Authority,2020-06-12,Mandatory issue (Property to let).,35,102,4,Natural Gas,,,,721,35.68,24.78,72.62,83.63,No,,,4,Air Conditioning,"LEVEL 4, Cutlers Court, 115 Houndsditch",City of London,Cities of London and Westminster,LONDON,2020-06-12 17:43:57,492.06,,
155486390502020061111054259000960,,35-37 St. John's Lane,,EC1M 4BJ,752859050000,26,B,B1 Offices and Workshop businesses,2020-06-11,E09000019,E14000764,Greater London Authority,2020-06-11,Mandatory issue (Property on construction).,30,89,4,Grid Supplied Electricity,,,,448,27.92,17.01,49.86,14.38,Yes,,2,5,Mixed-mode with Natural Ventilation,35-37 St. John's Lane,Islington,Islington South and Finsbury,LONDON,2020-06-11 11:05:42,85.04,5300085674,Address Matched
155392660032020061007395584000624,,"96, Curtain Road",,EC2A 3AA,642469810000,96,D,A1/A2 Retail and Financial/Professional services,2020-06-08,E09000012,E14000721,Greater London Authority,2020-06-10,Mandatory issue (Property to let).,32,94,3,Grid Supplied Electricity,,,,66,48.33,30.86,90.42,93.21,Yes,,1,4,Air Conditioning,"96, Curtain Road",Hackney,Hackney South and Shoreditch,LONDON,2020-06-10 07:39:55,551.21,200002388361,Address Matched
155395710022020060812121530070235,BASEMENT,Aldgate House,33 Aldgate High Street,EC3N 1DL,339310060005,17,A,B1 Offices and Workshop businesses,2020-03-02,E09000001,E14000639,Greater London Authority,2020-06-08,Mandatory issue (Property to let).,58,171,3,Other,,,,865,2.24,2.61,7.66,0.77,No,,,4,Unconditioned,"BASEMENT, Aldgate House, 33 Aldgate High Street",City of London,Cities of London and Westminster,LONDON,2020-06-08 12:12:15,4.57,10091967070,Address Matched
155383000902020060722015631270250,4TH FLOOR,The Scalpel,52-54 Lime Street,EC3M 7BS,494340230007,105,E,B1 Offices and Workshop businesses,2020-05-29,E09000001,E14000639,Greater London Authority,2020-06-07,Mandatory issue (Property to let).,43,127,4,Grid Supplied Electricity,,,,1460,31.07,26.95,78.99,65.04,Yes,,1,5,Air Conditioning,"4TH FLOOR, The Scalpel, 52-54 Lime Street",City of London,Cities of London and Westminster,LONDON,2020-06-07 22:01:56,384.71,,
2969936252020060612072806002842,,Capital House,85 King William Street,EC4N 7BL,827866540000,83,D,A1/A2 Retail and Financial/Professional services,2020-05-27,E09000001,E14000639,Greater London Authority,2020-06-06,Mandatory issue (Property to let).,35,103,4,Natural Gas,,,,15415,47.35,33.14,97.11,78.5,No,,,4,Air Conditioning,"Capital House, 85 King William Street",City of London,Cities of London and Westminster,LONDON,2020-06-06 12:07:28,462.02,,
111469540302020060409165040930250,GROUND FLOOR (WEST),186 City Road,,EC1V 2NT,137154940003,49,B,B1 Offices and Workshop businesses,2020-05-20,E09000019,E14000764,Greater London Authority,2020-06-04,Mandatory issue (Marketed sale).,30,89,3,Grid Supplied Electricity,,,,229,32.27,19.66,57.61,31.87,No,,,4,Air Conditioning,"GROUND FLOOR (WEST), 186 City Road",Islington,Islington South and Finsbury,LONDON,2020-06-04 09:16:50,188.28,10090265269,Address Matched
118929190062020060409190233250096,GROUND FLOOR EAST,186-188 City Road,,EC1V 2NT,932999370006,52,C,B1 Offices and Workshop businesses,2020-05-20,E09000019,E14000764,Greater London Authority,2020-06-04,Mandatory issue (Property to let).,31,92,3,Grid Supplied Electricity,,,,253,32.07,20.09,58.87,33.6,No,,,4,Air Conditioning,"GROUND FLOOR EAST, 186-188 City Road",Islington,Islington South and Finsbury,LONDON,2020-06-04 09:19:02,198.75,,
102649750062020060409233339250012,1ST FLOOR,186 City Road,,EC1V 2NT,137154940002,50,B,B1 Offices and Workshop businesses,2020-05-20,E09000019,E14000764,Greater London Authority,2020-06-04,Mandatory issue (Property to let).,25,74,3,Grid Supplied Electricity,,,,563,34.48,17.39,50.95,34.54,No,,,4,Air Conditioning,"1ST FLOOR, 186 City Road",Islington,Islington South and Finsbury,LONDON,2020-06-04 09:23:33,204.29,10090265269,Address Matched
26451540032020060307594091000923,,250 Bishopsgate,,EC2M 4AA,434199800000,81,D,B1 Offices and Workshop businesses,2020-05-21,E09000030,E14000555,Greater London Authority,2020-06-03,Mandatory issue (Property to let).,39,114,4,Natural Gas,,,,36822,29.12,22.74,66.64,47.42,No,,,4,Air Conditioning,250 Bishopsgate,Tower Hamlets,Bethnal Green and Bow,LONDON,2020-06-03 07:59:40,278.32,6124777,Address Matched
31313901062020060103575656250850,UNIT G LOWER GROUND FLOOR,Zetland House,5-25 Scrutton Street,EC2A 4HJ,555400620010,98,D,B1 Offices and Workshop businesses,2020-05-28,E09000012,E14000721,Greater London Authority,2020-06-01,Mandatory issue (Property to let).,26,76,3,Natural Gas,,,,247,34.36,17.91,52.48,67.61,No,,,4,Heating and Natural Ventilation,"UNIT G LOWER GROUND FLOOR, Zetland House, 5-25 Scrutton Street",Hackney,Hackney South and Shoreditch,LONDON,2020-06-01 03:57:56,392.02,,
32183470032020060116454168000525,,145-146 Leadenhall Street,,EC3V 4QT,759857900000,117,E,B1 Offices and Workshop businesses,2020-05-06,E09000001,E14000639,Greater London Authority,2020-06-01,Mandatory issue (Property to let).,39,115,4,Natural Gas,,,,2271,30.55,23.95,70.18,71.24,No,,,4,Air Conditioning,145-146 Leadenhall Street,City of London,Cities of London and Westminster,LONDON,2020-06-01 16:45:41,416.33,10092004931,Address Matched
154919040062020052819490339250620,,"74, Compton Street",,EC1V 0BN,234040910000,46,B,A1/A2 Retail and Financial/Professional services,2020-05-26,E09000019,E14000764,Greater London Authority,2020-05-28,Mandatory issue (Marketed sale).,26,75,3,Natural Gas,,,,116,74.48,38.24,112.05,67.96,No,,,4,Heating and Natural Ventilation,"74, Compton Street",Islington,Islington South and Finsbury,LONDON,2020-05-28 19:49:03,395.56,5300023016,Address Matched
155229130902020052813190927390250,2ND FLOOR REAR - HIND COURT SIDE,1 Hind Court,,EC4A 3DL,395213320009,92,D,B1 Offices and Workshop businesses,2020-05-23,E09000001,E14000639,Greater London Authority,2020-05-28,Mandatory issue (Property to let).,28,82,3,Grid Supplied Electricity,,,,34,34.19,19.07,55.89,63.21,Yes,,1,4,Air Conditioning,"2ND FLOOR REAR - HIND COURT SIDE, 1 Hind Court",City of London,Cities of London and Westminster,LONDON,2020-05-28 13:19:09,373.92,,
155169190502020052814240590800250,,56 West Smithfield,,EC1A 9DS,854809890000,105,E,B1 Offices and Workshop businesses,2020-05-20,E09000001,E14000639,Greater London Authority,2020-05-28,Mandatory issue (Marketed sale).,34,99,3,Grid Supplied Electricity,,,,173,22.89,15.52,45.49,48.01,Yes,,2,5,Air Conditioning,56 West Smithfield,City of London,Cities of London and Westminster,LONDON,2020-05-28 14:24:05,283.98,,
155230731902020052813200627310250,3RD FLOOR REAR - HIND COURT SIDE,1 Hind Court,,EC4A 3DL,395213320011,90,D,B1 Offices and Workshop businesses,2020-05-23,E09000001,E14000639,Greater London Authority,2020-05-28,Mandatory issue (Property to let).,28,82,3,Grid Supplied Electricity,,,,35,33.51,18.72,54.86,60.17,Yes,,1,4,Air Conditioning,"3RD FLOOR REAR - HIND COURT SIDE, 1 Hind Court",City of London,Cities of London and Westminster,LONDON,2020-05-28 13:20:06,355.94,,
17330018912020052810485309002862,,"94, Curtain Road",,EC2A 3AA,822489560000,76,D,A1/A2 Retail and Financial/Professional services,2020-05-19,E09000012,E14000721,Greater London Authority,2020-05-28,Mandatory issue (Property to let).,26,77,3,Grid Supplied Electricity,,,,71,59.57,31.19,91.41,90.67,No,,,4,Heating and Natural Ventilation,"94, Curtain Road",Hackney,Hackney South and Shoreditch,LONDON,2020-05-28 10:48:53,536.35,200002388362,Address Matched
155216873032020052812240943000694,,75 Great Eastern Street,,EC2A 3HN,747364110000,36,B,A1/A2 Retail and Financial/Professional services,2017-05-14,E09000012,E14000721,Greater London Authority,2020-05-28,Mandatory issue (Marketed sale).,26,76,3,Natural Gas,,,,343,63.05,32.67,95.75,45.94,No,,,4,Heating and Mechanical Ventilation,75 Great Eastern Street,Hackney,Hackney South and Shoreditch,LONDON,2020-05-28 12:24:09,270.27,10092038767,Address Matched
151420530342020052809290859229290,LEVEL 1,117 Houndsditch,,EC3A 7BT,636753250002,46,B,B1 Offices and Workshop businesses,2019-11-21,E09000001,E14000639,Greater London Authority,2020-05-28,Mandatory issue (Property to let).,33,97,3,Grid Supplied Electricity,,,,239,30.15,19.88,58.26,27.56,No,,,4,Air Conditioning,"LEVEL 1, 117 Houndsditch",City of London,Cities of London and Westminster,LONDON,2020-05-28 09:29:08,163.03,,
155230510062020052813183893250738,2ND FLOOR FRONT - FLEET STREET SIDE,1 Hind Court,,EC4A 3DL,395213320008,78,D,B1 Offices and Workshop businesses,2020-05-23,E09000001,E14000639,Greater London Authority,2020-05-28,Mandatory issue (Property to let).,28,82,3,Grid Supplied Electricity,,,,58,31.98,17.8,52.17,49.94,Yes,,1,4,Air Conditioning,"2ND FLOOR FRONT - FLEET STREET SIDE, 1 Hind Court",City of London,Cities of London and Westminster,LONDON,2020-05-28 13:18:38,295.41,,
155230611062020052813193993250730,3RD FLOOR FRONT - FLEET STREET SIDE,1 Hind Court,,EC4A 3DL,395213320010,82,D,B1 Offices and Workshop businesses,2020-05-23,E09000001,E14000639,Greater London Authority,2020-05-28,Mandatory issue (Property to let).,30,88,3,Grid Supplied Electricity,,,,63,32.62,19.61,57.46,53.43,Yes,,1,4,Air Conditioning,"3RD FLOOR FRONT - FLEET STREET SIDE, 1 Hind Court",City of London,Cities of London and Westminster,LONDON,2020-05-28 13:19:39,316.05,,
155154961062020052213050525250281,LEVEL 2,Capital House,85 King William Street,EC4N 7BL,827866540011,96,D,B1 Offices and Workshop businesses,2020-05-22,E09000001,E14000639,Greater London Authority,2020-05-22,Mandatory issue (Property to let).,35,103,4,Natural Gas,,,,1523,29.93,21.11,61.85,57.5,No,,,4,Air Conditioning,"LEVEL 2, Capital House, 85 King William Street",City of London,Cities of London and Westminster,LONDON,2020-05-22 13:05:05,339.3,,
154996170902020052000230382110240,BASEMENT & GROUND FLOOR,27 Finsbury Circus,,EC2M 7EA,494907180001,85,D,B1 Offices and Workshop businesses,2020-04-22,E09000001,E14000639,Greater London Authority,2020-05-20,Mandatory issue (Property to let).,32,94,4,Natural Gas,,,,1408,25.9,16.64,48.77,43.78,Yes,,3,5,Air Conditioning,"BASEMENT & GROUND FLOOR, 27 Finsbury Circus",City of London,Cities of London and Westminster,LONDON,2020-05-20 00:23:03,255.02,,
155096950922020051913541307990741,GROUND FLOOR SOUTH,Beaufort House,15 St. Botolph Street,EC3A 7DT,400953730001,92,D,B1 Offices and Workshop businesses,2019-11-13,E09000001,E14000639,Greater London Authority,2020-05-19,Mandatory issue (Property to let).,46,123,5,Natural Gas,,,,687,27.05,24.94,66.51,49.61,Yes,,3,1,Air Conditioning,"GROUND FLOOR SOUTH, Beaufort House, 15 St. Botolph Street",City of London,Cities of London and Westminster,LONDON,2020-05-19 13:54:13,290.83,,
154995923252020051923542005012446,BASEMENT TO SECOND FLOOR,25 Finsbury Circus,,EC2M 7EA,466435140001,83,D,B1 Offices and Workshop businesses,2020-04-22,E09000001,E14000639,Greater London Authority,2020-05-19,Mandatory issue (Property to let).,31,91,4,Natural Gas,,,,1950,26.14,16.25,47.61,43.45,Yes,,3,5,Air Conditioning,"BASEMENT TO SECOND FLOOR, 25 Finsbury Circus",City of London,Cities of London and Westminster,LONDON,2020-05-19 23:54:20,253.57,,
32576690952020051514075506002162,,155 Fenchurch Street,,EC3M 6AL,123306560000,69,C,B1 Offices and Workshop businesses,2020-05-11,E09000001,E14000639,Greater London Authority,2020-05-15,Mandatory issue (Property to let).,33,97,4,Grid Supplied Electricity,,,,5117,42.91,28.36,83.1,59.49,No,,,4,Air Conditioning,155 Fenchurch Street,City of London,Cities of London and Westminster,LONDON,2020-05-15 14:07:55,351.93,100022934891,Address Matched
155071650132020051416592422000822,THIRD FLOOR,159 St. John Street,,EC1V 4QJ,527284090001,69,C,B1 Offices and Workshop businesses,2020-05-12,E09000019,E14000764,Greater London Authority,2020-05-14,Mandatory issue (Marketed sale).,24,71,4,Grid Supplied Electricity,,,,543,37.43,18.08,52.97,51.43,Yes,,2,5,Air Conditioning,"THIRD FLOOR, 159 St. John Street",Islington,Islington South and Finsbury,LONDON,2020-05-14 16:59:24,304.25,,
155032025952020051217032503002175,,Canon (UK) LTD,20 Farringdon Street,EC4A 4AB,150753570000,37,B,B1 Offices and Workshop businesses,2020-05-12,E09000001,E14000639,Greater London Authority,2020-05-12,Mandatory issue (Marketed sale).,40,118,4,Natural Gas,,,,538,32.4,26.2,76.77,23.95,No,,,4,Air Conditioning,"Canon (UK) LTD, 20 Farringdon Street",City of London,Cities of London and Westminster,LONDON,2020-05-12 17:03:25,140.47,10092025739,Address Matched
108251201712020051110495005002951,,75 King William Street,,EC4N 7BE,911715750000,106,E,B1 Offices and Workshop businesses,2020-01-30,E09000001,E14000639,Greater London Authority,2020-05-11,Mandatory issue (Property to let).,38,111,5,Natural Gas,,,,15822,23.73,17.94,52.57,50.42,No,,,4,Air Conditioning,75 King William Street,City of London,Cities of London and Westminster,LONDON,2020-05-11 10:49:50,296.62,,
154988214052020050710270903002594,,9 Byward Street,,EC3R 5AS,540043290000,80,D,A1/A2 Retail and Financial/Professional services,2020-03-09,E09000001,E14000639,Greater London Authority,2020-05-07,Mandatory issue (Marketed sale).,28,82,3,Natural Gas,,,,108,52.61,29.4,86.16,84.02,No,,,4,Heating and Natural Ventilation,9 Byward Street,City of London,Cities of London and Westminster,LONDON,2020-05-07 10:27:09,492.66,100022935251,Address Matched
24846540012020050518072607002958,,68 Cannon Street,,EC4N 6AE,989507750000,58,C,C1 Hotels,2020-05-04,E09000001,E14000639,Greater London Authority,2020-05-05,Mandatory issue (Marketed sale).,35,103,3,Natural Gas,,,,1806,78.32,55.2,161.75,90.55,Yes,,3,5,Air Conditioning,68 Cannon Street,City of London,Cities of London and Westminster,LONDON,2020-05-05 18:07:26,529.55,100022936323,Address Matched
154885548252020043013022506002444,,1 Charterhouse Mews,,EC1M 6BB,445486440000,74,C,B1 Offices and Workshop businesses,2020-04-24,E09000019,E14000764,Greater London Authority,2020-04-30,Mandatory issue (Marketed sale).,28,82,3,Natural Gas,,,,151,32.05,17.96,52.62,47.28,No,,,4,Mixed-mode with Natural Ventilation,1 Charterhouse Mews,Islington,Islington South and Finsbury,LONDON,2020-04-30 13:02:25,274.98,10093110730,Address Matched
6383570032020043013332840000620,,"2, Charterhouse Mews",,EC1M 6BB,706065060000,84,D,B1 Offices and Workshop businesses,2020-04-24,E09000019,E14000764,Greater London Authority,2020-04-30,Mandatory issue (Marketed sale).,24,70,3,Natural Gas,,,,153,41.57,19.93,58.4,69.86,No,,,4,Mixed-mode with Natural Ventilation,"2, Charterhouse Mews",Islington,Islington South and Finsbury,LONDON,2020-04-30 13:33:28,407.42,5300018859,Address Matched
154919000302020043017360111900240,,"74, Compton Street",,EC1V 0BN,234040910000,151,G,A1/A2 Retail and Financial/Professional services,2020-04-29,E09000019,E14000764,Greater London Authority,2020-04-30,Mandatory issue (Marketed sale).,26,75,3,Natural Gas,,,,116,74.48,38.24,112.05,225.42,No,,,4,Heating and Natural Ventilation,"74, Compton Street",Islington,Islington South and Finsbury,LONDON,2020-04-30 17:36:01,1328.82,5300023016,Address Matched
154895960742020042814332133430270,LOWER GROUND FLOOR GYM,68 King William Street,,EC4N 7HR,473496430003,65,C,D2 General Assembly and Leisure plus Night Clubs and Theatres,2020-03-27,E09000001,E14000639,Greater London Authority,2020-04-28,Mandatory issue (Property on construction).,26,68,5,Grid Supplied Electricity,,,,1191,36.61,18.72,49.92,47.68,No,,,4,Air Conditioning,"LOWER GROUND FLOOR GYM, 68 King William Street",City of London,Cities of London and Westminster,LONDON,2020-04-28 14:33:21,286.42,95506332,Address Matched
154870260332020042710492545000527,FLOORS 6-7,45 Moorfields,,EC2Y 9AE,675553680003,67,C,B1 Offices and Workshop businesses,2020-02-04,E09000001,E14000639,Greater London Authority,2020-04-27,Mandatory issue (Property to let).,28,81,4,Grid Supplied Electricity,,,,2364,31.37,17.4,50.99,42.35,Yes,,2,1,Air Conditioning,"FLOORS 6-7, 45 Moorfields",City of London,Cities of London and Westminster,LONDON,2020-04-27 10:49:25,250.49,,
154880590022020042713045074270341,BASEMENT GYM,68 King William Street,,EC4N 7HR,473496430001,65,C,D2 General Assembly and Leisure plus Night Clubs and Theatres,2020-03-27,E09000001,E14000639,Greater London Authority,2020-04-27,Mandatory issue (Property on construction).,26,68,5,Grid Supplied Electricity,,,,1191,36.61,18.72,49.92,47.68,No,,,4,Air Conditioning,"BASEMENT GYM, 68 King William Street",City of London,Cities of London and Westminster,LONDON,2020-04-27 13:04:50,286.42,95506332,Address Matched
86263444912020041614261909022359,THIRD FLOOR,41 Eastcheap,,EC3M 1DT,399649950002,67,C,B1 Offices and Workshop businesses,2020-04-14,E09000001,E14000639,Greater London Authority,2020-04-16,Mandatory issue (Marketed sale).,35,102,3,Natural Gas,,,,301,35.3,24.48,71.73,47.01,No,,,4,Air Conditioning,"THIRD FLOOR, 41 Eastcheap",City of London,Cities of London and Westminster,LONDON,2020-04-16 14:26:19,275.02,,
154075218052020041616254903002395,,Kolossi Grill,56-60 Rosebery Avenue,EC1R 4RR,359283590000,86,D,A3/A4/A5 Restaurant and Cafes/Drinking Establishments and Hot Food takeaways,2020-04-09,E09000019,E14000764,Greater London Authority,2020-04-16,Mandatory issue (Property to let).,30,87,3,Natural Gas,,,,63,143.16,84.93,248.88,246.52,No,,,4,Heating and Natural Ventilation,"Kolossi Grill, 56-60 Rosebery Avenue",Islington,Islington South and Finsbury,LONDON,2020-04-16 16:25:49,1432.67,5300079738,Address Matched
154764460062020041411262419040850,,14 Charterhouse Buildings,,EC1M 7BA,514368990000,87,D,B1 Offices and Workshop businesses,2020-04-08,E09000019,E14000764,Greater London Authority,2020-04-14,Mandatory issue (Property to let).,28,81,3,Natural Gas,,,,1075,46.46,25.59,75,80.7,No,,,4,Heating and Natural Ventilation,14 Charterhouse Buildings,Islington,Islington South and Finsbury,LONDON,2020-04-14 11:26:24,466.68,5300018857,Address Matched
154714190902020040715172743560290,FOURTH FLOOR,8-10 Old Jewry,,EC2R 8DN,393329540006,97,D,B1 Offices and Workshop businesses,2020-01-27,E09000001,E14000639,Greater London Authority,2020-04-07,Mandatory issue (Marketed sale).,37,110,4,Natural Gas,,,,918,30.56,22.87,67.03,59.33,No,,,4,Air Conditioning,"FOURTH FLOOR, 8-10 Old Jewry",City of London,Cities of London and Westminster,LONDON,2020-04-07 15:17:27,348.97,,
154714232212020040715435409072349,FIFTH FLOOR,8-10 Old Jewry,,EC2R 8DN,393329540007,89,D,B1 Offices and Workshop businesses,2020-01-27,E09000001,E14000639,Greater London Authority,2020-04-07,Mandatory issue (Marketed sale).,37,109,4,Natural Gas,,,,918,31.72,23.49,68.85,56.6,No,,,4,Air Conditioning,"FIFTH FLOOR, 8-10 Old Jewry",City of London,Cities of London and Westminster,LONDON,2020-04-07 15:43:54,332.85,,
154714320022020040715494495290338,SIXTH FLOOR,8-10 Old Jewry,,EC2R 8DN,393329540008,90,D,B1 Offices and Workshop businesses,2020-01-27,E09000001,E14000639,Greater London Authority,2020-04-07,Mandatory issue (Marketed sale).,35,102,4,Natural Gas,,,,779,31.37,21.74,63.71,56.71,No,,,4,Air Conditioning,"SIXTH FLOOR, 8-10 Old Jewry",City of London,Cities of London and Westminster,LONDON,2020-04-07 15:49:44,333.6,,
154719820062020040715002895290335,THIRD FLOOR,8-10 Old Jewry,,EC2R 8DN,393329540005,97,D,B1 Offices and Workshop businesses,2020-01-27,E09000001,E14000639,Greater London Authority,2020-04-07,Mandatory issue (Marketed sale).,38,110,4,Natural Gas,,,,927,30.52,22.9,67.12,59.43,No,,,4,Air Conditioning,"THIRD FLOOR, 8-10 Old Jewry",City of London,Cities of London and Westminster,LONDON,2020-04-07 15:00:28,349.65,,
154719732252020040714533709042349,SECOND FLOOR,8-10 Old Jewry,,EC2R 8DN,393329540004,96,D,B1 Offices and Workshop businesses,2020-01-27,E09000001,E14000639,Greater London Authority,2020-04-07,Mandatory issue (Marketed sale).,38,112,4,Natural Gas,,,,931,30.37,23.21,68.01,58.59,No,,,4,Air Conditioning,"SECOND FLOOR, 8-10 Old Jewry",City of London,Cities of London and Westminster,LONDON,2020-04-07 14:53:37,344.79,,
154498190942020040714362443530290,"BASEMENT, GROUND AND MEZZANINE FLOORS",8-10 Old Jewry,,EC2R 8DN,393329540003,66,C,B1 Offices and Workshop businesses,2020-01-27,E09000001,E14000639,Greater London Authority,2020-04-07,Mandatory issue (Non-marketed sale).,38,110,4,Natural Gas,,,,2100,55.55,41.86,122.67,73.1,No,,,4,Air Conditioning,"BASEMENT, GROUND AND MEZZANINE FLOORS, 8-10 Old Jewry",City of London,Cities of London and Westminster,LONDON,2020-04-07 14:36:24,429.42,,
154502630232020040714443933000229,FIRST FLOOR,8-10 Old Jewry,,EC2R 8DN,393329540002,93,D,B1 Offices and Workshop businesses,2020-01-27,E09000001,E14000639,Greater London Authority,2020-04-07,Mandatory issue (Marketed sale).,38,111,4,Natural Gas,,,,927,30.08,22.89,67.07,56.16,No,,,4,Air Conditioning,"FIRST FLOOR, 8-10 Old Jewry",City of London,Cities of London and Westminster,LONDON,2020-04-07 14:44:39,330.55,,
154695510702020040511455515700040,,"1b, Charterhouse Square",,EC1M 6EE,674971710000,46,B,A1/A2 Retail and Financial/Professional services,2020-04-05,E09000019,E14000764,Greater London Authority,2020-04-05,Mandatory issue (Property to let).,28,82,3,Grid Supplied Electricity,,,,42,61.63,34.38,100.75,56.67,No,,,4,Heating and Natural Ventilation,"1b, Charterhouse Square",Islington,Islington South and Finsbury,LONDON,2020-04-05 11:45:55,335.2,10091006140,Address Matched
27369406252020040310255102002907,,The Bell,29 Bush Lane,EC4R 0AN,972162600000,79,D,A3/A4/A5 Restaurant and Cafes/Drinking Establishments and Hot Food takeaways,2020-03-20,E09000001,E14000639,Greater London Authority,2020-04-03,Mandatory issue (Marketed sale).,29,84,3,Natural Gas,,,,195,63.56,36.63,107.34,100.99,No,,,4,Heating and Natural Ventilation,"The Bell, 29 Bush Lane",City of London,Cities of London and Westminster,LONDON,2020-04-03 10:25:51,588.29,100022936439,Address Matched
154608160202020040211113205300020,,9-10 Carthusian Street,,EC1M 6EB,321876300000,46,B,A1/A2 Retail and Financial/Professional services,2020-02-05,E09000019,E14000764,Greater London Authority,2020-04-02,Mandatory issue (Property to let).,27,79,3,Grid Supplied Electricity,,,,100,68.33,36.96,108.3,62.77,Yes,,1,4,Air Conditioning,9-10 Carthusian Street,Islington,Islington South and Finsbury,LONDON,2020-04-02 11:11:32,371.31,,
34951530842020040114031494910070,THIRD FLOOR,Lindsey House,40-42 Charterhouse Street,EC1M 6JN,987413990001,73,C,B1 Offices and Workshop businesses,2020-03-04,E09000019,E14000764,Greater London Authority,2020-04-01,Mandatory issue (Property to let).,15,45,3,Natural Gas,,,,128,48.3,14.93,43.74,70.24,Yes,,1,4,Heating and Natural Ventilation,"THIRD FLOOR, Lindsey House, 40-42 Charterhouse Street",Islington,Islington South and Finsbury,LONDON,2020-04-01 14:03:14,402.14,,
154386040022020040114071640970133,1ST FLOOR,20 Farringdon Road,,EC1M 3HE,348644040003,48,B,B1 Offices and Workshop businesses,2020-03-19,E09000019,E14000764,Greater London Authority,2020-04-01,Mandatory issue (Property to let).,29,84,3,Grid Supplied Electricity,,,,3091,32.44,18.65,54.67,31.16,Yes,,2,5,Air Conditioning,"1ST FLOOR, 20 Farringdon Road",Islington,Islington South and Finsbury,LONDON,2020-04-01 14:07:16,184.32,,
154565890062020040118040063770925,GROUND FLOOR,16-22 Baltic Street,,EC1Y 0UL,267297370005,39,B,B1 Offices and Workshop businesses,2020-03-31,E09000019,E14000764,Greater London Authority,2020-04-01,Mandatory issue (Marketed sale).,36,104,5,Grid Supplied Electricity,,,,223,37.8,26.89,78.8,29.42,Yes,,2,5,Air Conditioning,"GROUND FLOOR, 16-22 Baltic Street",Islington,Islington South and Finsbury,LONDON,2020-04-01 18:04:00,174.01,,
154565970602020040118084179360770,THIRD FLOOR,16-22 Baltic Street,,EC1Y 0UL,267297370006,39,B,B1 Offices and Workshop businesses,2020-03-31,E09000019,E14000764,Greater London Authority,2020-04-01,Mandatory issue (Marketed sale).,37,108,5,Grid Supplied Electricity,,,,278,37.91,27.9,81.75,29.83,Yes,,2,5,Air Conditioning,"THIRD FLOOR, 16-22 Baltic Street",Islington,Islington South and Finsbury,LONDON,2020-04-01 18:08:41,176.43,,
154391330432020040114135616000424,2ND FLOOR,20 Farringdon Road,,EC1M 3HE,348644040004,48,B,B1 Offices and Workshop businesses,2020-03-19,E09000019,E14000764,Greater London Authority,2020-04-01,Mandatory issue (Property to let).,29,84,3,Grid Supplied Electricity,,,,3091,32.44,18.65,54.67,31.16,Yes,,2,5,Air Conditioning,"2ND FLOOR, 20 Farringdon Road",Islington,Islington South and Finsbury,LONDON,2020-04-01 14:13:56,184.32,,
